experiment_id,model_IE,model_Markdown_Generation,processing_time,dataset,chunk_size,prompt_type,example_num,level_type,transformation_method,cleaned_gt,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,chunk_size_category
86,llama3-70b-8192,gpt-4o,2.83,vrdu,1421,chain_of_thought,1.0,UTL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5566893424036279,0.5566893424036279,0.7009233996628953,0.566860077364279,0.566860077364279,0.707292614015303,0.6558139534883723,0.6558139534883723,0.7754237288135594,medium
87,llama3-70b-8192,gpt-4o,4.59,vrdu,1421,chain_of_thought,1.0,UTL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5627317593704148,0.5627317593704148,0.7091066729722192,0.5673002534347071,0.5673002534347071,0.7102738064922939,0.6542491268917341,0.6542491268917341,0.7780126849894295,medium
88,llama3-70b-8192,gpt-4o,16.93,vrdu,1421,chain_of_thought,3.0,UTL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.588061891423236,0.588061891423236,0.7312488631816363,0.5942310257436308,0.5942310257436308,0.7351170771338837,0.6712643678160919,0.6712643678160919,0.7933194154488518,medium
89,llama3-70b-8192,gpt-4o,16.05,vrdu,1421,chain_of_thought,3.0,UTL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5822795784980659,0.5822795784980659,0.7264736197509307,0.5899493130585568,0.5899493130585568,0.7315089672232528,0.6712643678160919,0.6712643678160919,0.7907949790794978,medium
90,llama3-70b-8192,gpt-4o,22.06,vrdu,1421,chain_of_thought,5.0,UTL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5861574933003504,0.5861574933003504,0.7317824099336704,0.5938272278608412,0.5938272278608412,0.7368177574059925,0.6758304696449029,0.6758304696449029,0.7970863683662848,medium
91,llama3-70b-8192,gpt-4o,22.45,vrdu,1421,chain_of_thought,5.0,UTL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.575796985460851,0.575796985460851,0.7165993670195351,0.5820661597972522,0.5820661597972522,0.7216347144918573,0.6682027649769585,0.6682027649769585,0.7869884575026229,medium
92,llama3-70b-8192,gpt-4o,0.59,vrdu,633,chain_of_thought,0.0,STL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.65862560226967,0.65862560226967,0.7218957125736788,0.6645174505343997,0.6645174505343997,0.7241555995793283,0.7502726281352233,0.7502726281352233,0.7911392405063288,small
93,llama3-70b-8192,gpt-4o,0.59,vrdu,633,chain_of_thought,0.0,STL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6533710453878521,0.6533710453878521,0.7169431408927208,0.6618811160827966,0.6618811160827966,0.7215183042914135,0.7475622968580719,0.7475622968580719,0.788259958071279,small
94,llama3-70b-8192,gpt-4o,3.19,vrdu,633,chain_of_thought,1.0,STL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5772775776977458,0.5772775776977458,0.7240459820291754,0.5909096972122182,0.5909096972122182,0.7301217456679642,0.677345537757437,0.677345537757437,0.7945776850886342,small
95,llama3-70b-8192,gpt-4o,3.82,vrdu,633,chain_of_thought,1.0,STL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5831799386421235,0.5831799386421235,0.7276407532710054,0.5953114579164999,0.5953114579164999,0.7325493833897195,0.6833712984054665,0.6833712984054665,0.7983367983367978,small
96,llama3-70b-8192,gpt-4o,15.04,vrdu,633,chain_of_thought,3.0,STL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6156626286878388,0.6156626286878388,0.7538275916427177,0.6319224659560794,0.6319224659560794,0.7627311530672876,0.7112597547380152,0.7112597547380152,0.8240081383519835,small
97,llama3-70b-8192,gpt-4o,12.05,vrdu,633,chain_of_thought,3.0,STL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6176670668267307,0.6176670668267307,0.7508300289812895,0.6279378418033881,0.6279378418033881,0.7591466889786218,0.7098214285714288,0.7098214285714288,0.8204081632653063,small
98,llama3-70b-8192,gpt-4o,20.95,vrdu,633,chain_of_thought,5.0,STL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6343361587059066,0.6343361587059066,0.7782003710575139,0.6439666775801229,0.6439666775801229,0.7854766148883796,0.7338444687842276,0.7338444687842276,0.842842842842843,small
99,llama3-70b-8192,gpt-4o,20.0,vrdu,633,chain_of_thought,5.0,STL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6351031321619557,0.6351031321619557,0.7751124692301163,0.6448336910521785,0.6448336910521785,0.7828222197970096,0.731064763995609,0.731064763995609,0.8393574297188753,small
100,llama3-70b-8192,gpt-4o,0.59,vrdu,633,chain_of_thought,0.0,UTL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6583463688505705,0.6583463688505705,0.7215916669698181,0.6677234530175706,0.6677234530175706,0.7249996968484363,0.744842562432139,0.744842562432139,0.788259958071279,small
101,llama3-70b-8192,gpt-4o,0.63,vrdu,633,chain_of_thought,0.0,UTL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6575860647289218,0.6575860647289218,0.7235524512835436,0.6685637891520243,0.6685637891520243,0.7269604811621617,0.7462039045553144,0.7462039045553144,0.7895287958115186,small
102,llama3-70b-8192,gpt-4o,4.88,vrdu,633,chain_of_thought,1.0,UTL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5555288782179537,0.5555288782179537,0.6945008306352843,0.5674269707883153,0.5674269707883153,0.700229788885251,0.6495327102803735,0.6495327102803735,0.7689030883919066,small
103,llama3-70b-8192,gpt-4o,1.89,vrdu,633,chain_of_thought,1.0,UTL,naive,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5642123516073095,0.5642123516073095,0.7038245601270811,0.5731092436974788,0.5731092436974788,0.7095535183770477,0.6558139534883723,0.6558139534883723,0.774125132555673,small
104,llama3-70b-8192,gpt-4o,1.04,vrdu,633,chain_of_thought,3.0,UTL,layout-aware,"{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.5818794184340403,0.5818794184340403,0.7201377520705251,0.5929104975323463,0.5929104975323463,0.7285344440806625,0.6712643678160919,0.6712643678160919,0.7895287958115186,small
